Fly, The (1986);0.5321715430591498,0.5477750838519068,;
Trial and Error (1997);0.6150777410486691,0.14792113970848814,;
Producers, The (1968);0.34991658049815383,0.9522819033996065,;
Jackal, The (1997);0.7573455417189242,0.13324826481753893,;
Clay Pigeons (1998);0.5076592550930411,0.5904009507655094,;
Mute Witness (1994);0.5807492544405636,0.5756094168049686,;
Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998);0.04871861044532434,0.9839734411384782,;
Mortal Kombat: Annihilation (1997);0.6589917808273928,-0.1816699319007744,;
Three to Tango (1999);0.7238668856402202,0.06952451450603199,;
Sleepless in Seattle (1993);0.8145542178548252,0.3941600728525355,;
Mirror, The (Zerkalo) (1975);0.14610414431739005,1.0,;
Joe the King (1999);0.13030317354435555,0.8891584871324479,;
Woo (1998);0.3524770293059325,-0.11859425616057337,;
Lady Eve, The (1941);0.4244898940609687,0.9221369259174965,;
Stonewall (1995);0.6108604841619256,0.6596127086972936,;
Help! (1965);0.5238793455920552,0.6875906286652267,;
Penitentiary II (1982);0.6286702174074863,-0.2895500992393404,;
And God Created Woman (Et Dieu&#8230;0.21104433001606993,0.7955163395326914,;
Born American (1986);0.6727957543961957,0.4902243983547876,;
Cup, The (Phörpa) (1999);0.3861509567806884,0.7569560106674457,;
Picnic at Hanging Rock (1975);0.47762482855479144,0.7671450154015689,;
Unhook the Stars (1996);0.5365250474453015,0.5593852850841892,;
Small Soldiers (1998);0.641959607662289,0.13293702728364504,;
Captives (1994);0.4653961002107138,0.5941018951645938,;
Something to Sing About (1937);0.08836113581083498,0.280229734116562,;
Lethal Weapon 4 (1998);0.8439276838239957,0.09197719558943757,;
Copycat (1995);0.7068369676396333,0.3466248750013885,;
Mr. Holland's Opus (1995);0.7865350640485034,0.40121002815537876,;
All the Vermeers in New York (1990);0.15259510972898369,0.6827606016962758,;
Kundun (1997);0.49024947833628973,0.7124053002646875,;
All That Jazz (1979);0.48979737144178603,0.7623819935657208,;
Jackie Chan's First Strike (1996);0.596977048647063,0.4230837538387525,;
Fluke (1995);0.6820823252572109,0.33244020293694615,;
Chill Factor (1999);0.6683277344299804,-0.0010803535556647948,;
Ponette (1996);0.4171306750488262,0.8944044522607443,;
Light Years (1988);0.2879872246537598,0.1948458964282328,;
Rambo: First Blood Part II (1985);0.776626535752849,0.03760050458129947,;
Going My Way (1944);0.7171446411917427,0.564042305472706,;
Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972);0.5801051444959661,0.6492120005180615,;
Meet Joe Black (1998);0.6960555961864278,0.2857812707215691,;
Reservoir Dogs (1992);0.4310192326544736,0.8747671488436735,;
MatchMaker, The (1997);0.5321178225787754,0.35881877269657286,;
Month by the Lake, A (1995);0.5024318670989505,0.5024416737399914,;
Spice World (1997);0.3069256206541482,0.12641738063099864,;
Montana (1998);0.5659634571275728,0.18857564674225066,;
Out of the Past (1947);0.26202196072435757,0.9968926199326366,;
Gang Related (1997);0.43624753342932565,0.3445103707782333,;
Winter Guest, The (1997);0.1005861871220622,0.8372953289045014,;
Mission, The (1986);0.5532515139587746,0.7389668265679435,;
Batman Forever (1995);0.6639985641104654,0.06231152522026393,;
American Tail: Fievel Goes West, An (1991);0.6328996248784946,0.1512646596642801,;
Specials, The (2000);0.1068246762959343,1.0,;
Willy Wonka and the Chocolate Factory (1971);0.5415266244365139,0.7133690207044654,;
Monty Python and the Holy Grail (1974);0.5636106016964633,0.8806036472513528,;
Good Will Hunting (1997);0.7383979033479737,0.6662712947011721,;
Jaws 2 (1978);0.5993341522984725,0.10325188253867452,;
Phat Beach (1996);0.5499061001508994,-0.03167526441823578,;
Harlem (1993);0.03229456956868937,0.2977485287327272,;
Adventures of Robin Hood, The (1938);0.5745583724623975,0.7541988870690923,;
Runaway (1984);0.5924811267113007,0.2838729092667206,;
Daylight (1996);0.6915241224743582,0.04394192136145487,;
Curse of the Puppet Master (1998);0.5907698020236672,-0.36023778015822105,;
To Sir with Love (1967);0.6356531521850336,0.6258060083282206,;
Adventures of Priscilla, Queen of the Desert, The (1994);0.46526172810444616,0.776491832552097,;
Gattaca (1997);0.555228087028209,0.6473601278601525,;
Follow the Bitch (1998);0.717008083869231,0.7819442541073907,;
Unstrung Heroes (1995);0.47558327863382577,0.6827948294833904,;
Johnny Mnemonic (1995);0.6121162958641053,0.11485227256916962,;
Faust (1994);0.08030186163734074,0.896036444389844,;
Philadelphia Story, The (1940);0.5353309907399768,0.8971024570258147,;
Angels in the Outfield (1994);0.7074933762373946,0.008911917171349667,;
Miracle on 34th Street (1994);0.6758604345336614,0.2765221831543863,;
Blood Beach (1981);0.39203966792519757,-0.01796792540017515,;
Tender Mercies (1983);0.4699934737741175,0.8092276717542479,;
Gaslight (1944);0.5875162122168783,0.7980809931101398,;
Crocodile Dundee II (1988);0.6982373504332993,0.024821612310356574,;
Rich Man's Wife, The (1996);0.6976302481395645,0.0642077770572398,;
Big One, The (1997);0.41627193170840715,0.8677806852137121,;
Golden Bowl, The (2000);0.5519928168473426,0.5584442343450684,;
Designated Mourner, The (1997);0.3249491617935637,0.8006342067778832,;
Star Wars: Episode VI - Return of the Jedi (1983);0.7430410989122896,0.5552273903837281,;
Newsies (1992);0.7829188317937305,0.15849178233876388,;
Outlaw, The (1943);0.6385300682143955,0.405371566429786,;
Leatherface: Texas Chainsaw Massacre III (1990);0.5256491970662638,-0.09696345447634067,;
My Favorite Martian (1999);0.6479269912234192,-0.11850440753451347,;
Alive (1993);0.5873493080013548,0.4747327728097074,;
Mad Max (1979);0.48571640204880295,0.658645167936726,;
Girls Town (1996);0.738599442894169,0.5003679255555474,;
Gingerbread Man, The (1998);0.4892257908415722,0.4177514124429353,;
Nurse Betty (2000);0.45146166739684446,0.6249144060755856,;
Teaching Mrs. Tingle (1999);0.7036300295087449,0.02732292479582777,;
Gods Must Be Crazy II, The (1989);0.6417001919413247,0.311785111357934,;
Tinseltown (1998);0.3003766453757341,0.11131910020197816,;
Dangerous Game (1993);0.8684561341280802,0.6444041710278673,;
Walk on the Moon, A (1999);0.6826937898163064,0.5021042985478559,;
To Catch a Thief (1955);0.5969427227738776,0.7684713076806118,;
Jamaica Inn (1939);0.5525225098456323,0.38894414965954344,;
Grand Illusion (Grande illusion, La) (1937);0.2789417278767529,0.9994614880132332,;
Gridlock'd (1997);0.4241305882120355,0.6275950214315605,;
Bhaji on the Beach (1993);0.24837341222216072,0.9029636708859682,;
Mike's Murder (1984);0.4924249493002417,0.3045812602155371,;
Albino Alligator (1996);0.4004788916451582,0.43465241441121233,;
Cops and Robbersons (1994);0.5285851097735349,-0.05711445380315658,;
Walk in the Sun, A (1945);0.5311066687696058,0.7013005096365305,;
Nina Takes a Lover (1994);0.06335816111721862,0.765615196366476,;
Marie Baie Des Anges (1997);-3.316708929310209E-6,5.950064981257407E-5,;
Apple Dumpling Gang Rides Again, The (1979);0.6665396493872872,0.08322659544251527,;
Halloween 4: The Return of Michael Myers (1988);0.6853173597745403,-0.10453952545083328,;
Turtle Diary (1985);0.2861593803707447,0.690062059071982,;
Striptease (1996);0.5452540026199296,0.006245909667005226,;
Superman III (1983);0.6067266035769237,0.007950706573490986,;
Hamlet (1996);0.5593514521778393,0.7547545578829042,;
Deep Impact (1998);0.7106098263902813,0.21331809419272152,;
Last Time I Committed Suicide, The (1997);0.41241171703744395,0.6415337082513679,;
Who's Harry Crumb? (1989);0.5904440965823096,0.17114754403955088,;
Prom Night (1980);0.6054918026761555,6.020771856057655E-4,;
Return to Me (2000);0.8231264302355304,0.3538761910380369,;
Butcher's Wife, The (1991);0.5536247692201796,0.2710330256185669,;
Shower (Xizhao) (1999);0.4187997572729814,0.8349024605866285,;
Kronos (1973);0.3999129843125376,0.5460266834455582,;
Sweet and Lowdown (1999);0.29383765198080075,0.8247208474319794,;
Rock, The (1996);0.8649060340997373,0.2945296296128249,;
Congo (1995);0.6418700151043863,-0.0787420530157488,;
In Crowd, The (2000);0.6332500363296371,-0.05959823440951806,;
Sliver (1993);0.5391149106081338,0.032092884929080946,;
Shaft (1971);0.48137881643189434,0.5768260057350115,;
Wag the Dog (1997);0.4706596354231033,0.6751188607181161,;
Ladyhawke (1985);0.6827262456233395,0.49114080716193453,;
Little Lord Fauntleroy (1936);0.46342488757017936,0.6675475322321559,;
Last Temptation of Christ, The (1988);0.21721803721964733,0.8162344875889772,;
You've Got Mail (1998);0.785571754293528,0.24248416424943905,;
Love and Death (1975);0.5108674216892891,0.821311776051508,;
Poison Ivy: New Seduction (1997);0.6935490981217797,-0.07342326249540146,;
Fierce Creatures (1997);0.5790653328186782,0.4398754916830382,;
Last Resort (1994);0.24403853914465487,0.08839250156725033,;
To Have, or Not (1995);0.4530686299712463,0.3958885234871622,;
Shall We Dance? (Shall We Dansu?) (1996);0.5796606255570943,0.8096910201983699,;
Margaret's Museum (1995);0.45535321160281084,0.42427589987992514,;
Seventh Sign, The (1988);0.7568456472262928,0.20232161348615998,;
Con Air (1997);0.7931541741642664,0.15975230454871672,;
Golden Voyage of Sinbad, The (1974);0.5406645164300318,0.5055330264583551,;
Young Poisoner's Handbook, The (1995);0.23302167424561654,0.816880262008205,;
Rising Sun (1993);0.7194523009236049,0.2597454262031453,;
Last Supper, The (1995);0.6821768205721898,0.5298498358800103,;
Man in the Iron Mask, The (1998);0.7553712048108119,0.0931141982925393,;
My Name Is Joe (1998);0.5576284941625214,0.6326308850456596,;
Get Shorty (1995);0.45539034030414505,0.6958129069287878,;
Sixteen Candles (1984);0.6055115071510048,0.6112650316805066,;
Welcome To Sarajevo (1997);0.35358945844000694,0.7369327289972298,;
GoodFellas (1990);0.49634390848121984,0.8797264223853936,;
Regret to Inform (1998);0.5533764292004136,0.6003993774430181,;
Pecker (1998);0.3255654600731948,0.7507036814467417,;
Dangerous Beauty (1998);0.7316777884936937,0.4356946480434336,;
Love! Valour! Compassion! (1997);0.6143486638644373,0.5314968244534961,;
Toxic Avenger Part III: The Last Temptation of Toxie, The (1989);0.24614176626971188,0.12420815053379261,;
Bed of Roses (1996);0.8288434107144221,0.023251003213674824,;
Karate Kid, The (1984);0.6575234148468987,0.4231152106089022,;
Wild Bunch, The (1969);0.41827953934554296,0.9099155738716487,;
Evita (1996);0.5020755257101972,0.5081452116271603,;
Lucie Aubrac (1997);0.39175654124036074,0.8106062724093211,;
Surviving Picasso (1996);0.4672657188239144,0.5875487788687379,;
Ulysses (Ulisse) (1954);0.7729835353972246,0.8428936104223803,;
Three Colors: Red (1994);0.29155803325970076,0.9891274281995651,;
Taxi Driver (1976);0.3560772710881512,0.9800533907509178,;
Purple Rose of Cairo, The (1985);0.3891244330610165,0.7362731270365779,;
McCabe & Mrs. Miller (1971);0.2355889116380543,0.8635012228593454,;
Scorta, La (1993);0.30394816153555954,0.10442648551296711,;
Tales from the Hood (1995);0.5567589975014576,0.2300323372121708,;
Rosemary's Baby (1968);0.3809331358159766,0.8195584928016122,;
Lethal Weapon 3 (1992);0.7980759908562262,0.14809443195991254,;
Mighty, The (1998);0.6641943202103926,0.6089334141572491,;
Westworld (1973);0.5654323757832551,0.5365670548160358,;
Coldblooded (1995);0.5229688084284927,0.6203843265044081,;
Top Gun (1986);0.8720434672017909,0.28897384363489365,;
Tom & Viv (1994);0.08923091553213879,0.7003655022543176,;
Children of the Corn III (1994);0.6048438371234193,-0.2584443827843326,;
Lifeboat (1944);0.46315755767303224,0.8459475037117093,;
Scrooged (1988);0.6599406370625165,0.4323179447602251,;
Arlington Road (1999);0.7570160867571497,0.39272667912073905,;
Don't Look in the Basement! (1973);0.37794393016073063,0.2241743180368563,;
Late Bloomers (1996);0.07265049922978699,1.0,;
Flying Saucer, The (1950);0.06146834829969715,0.730122456751016,;
Twilight (1998);0.36059789820167143,0.5321032492230023,;
Black Dog (1998);0.680960643546051,-0.11800278305850322,;
Speed (1994);0.7514113881450319,0.3767237205860915,;
Smilla's Sense of Snow (1997);0.46326272136289876,0.5612489851033267,;
Porky's II: The Next Day (1983);0.49680873105804796,-0.04787783907040635,;
Any Given Sunday (1999);0.6454987566800054,0.32586176221114044,;
Scream 3 (2000);0.6807016236663953,0.0987653376972183,;
Fright Night Part II (1989);0.6310653914323372,-0.025459606879467148,;
Killer's Kiss (1955);0.2751829601789354,0.7221125707642294,;
Street Fighter (1994);0.5669489103598598,-0.15482421925862125,;
Replacement Killers, The (1998);0.6470464163903155,0.34338873551721927,;
I Still Know What You Did Last Summer (1998);0.6373324258549232,-0.11201868288793385,;
Six Degrees of Separation (1993);0.37308436064119543,0.8110205144354677,;
Short Cuts (1993);0.23652268868984314,0.8836357759344027,;
Alligator (1980);0.3059093579171208,0.2983605176327452,;
Blood on the Sun (1945);0.7026813304930025,0.3613247632225215,;
Blues Brothers, The (1980);0.6080980539870892,0.683911253045685,;
Abbott and Costello Meet Frankenstein (1948);0.4913588084174806,0.5857137199168457,;
Out of Sight (1998);0.4266875284481925,0.8012431064494626,;
Love Serenade (1996);0.36246119701040397,0.6655925994103815,;
Rapture, The (1991);0.376383188304965,0.6329931101197166,;
French Twist (Gazon maudit) (1995);0.3403846938880174,0.7230797602612521,;
Best Laid Plans (1999);0.769743847967765,0.34254460781433327,;
Finding North (1999);0.11059500659646192,0.3408426496071853,;
Speed 2: Cruise Control (1997);0.49977033660814546,-0.12165750834024376,;
That Darn Cat! (1997);0.6830197611868236,0.016277489099646172,;
Amityville Horror, The (1979);0.5866478509913329,0.3141850681595356,;
Empire Records (1995);0.750967587926538,0.22903284650240888,;
Blackmail (1929);0.11390207165539956,0.8652564123059112,;
Madness of King George, The (1994);0.34175183645109436,0.8194997754479275,;
Felicia's Journey (1999);0.029671580100965673,0.8606861568793199,;
Brokedown Palace (1999);0.671918947154459,0.2007404997820235,;
Magnolia (1999);0.23574230201584487,0.957346004336752,;
Big Squeeze, The (1996);0.5142105642449006,0.08271424950520355,;
Passion of Mind (1999);0.6170064897042608,0.2516205140985145,;
Turbo: A Power Rangers Movie (1997);0.21104622295328593,-0.05407254554019556,;
Jerk, The (1979);0.4823588232892126,0.6909652619108132,;
Patch Adams (1998);0.862099616959858,0.040180649528360285,;
Mrs. Doubtfire (1993);0.7651162383439752,0.30696014173548963,;
Murder! (1930);0.6453189143005204,0.5595117304895596,;
Woman in the Dunes (Suna no onna) (1964);0.21480097722195296,0.9779567579246643,;
Better Off Dead... (1985);0.6431036054013854,0.6665289918071166,;
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969);-9.613089909995057E-5,1.8192760543437114E-4,;
Two Girls and a Guy (1997);0.4432616233768347,0.4724720179103136,;
Schizopolis (1996);0.11474659573380552,0.9271431030904943,;
Pleasantville (1998);0.5724677355140163,0.619702091068351,;
Gay Divorcee, The (1934);0.3808487770990688,0.9059668145458402,;
West Beirut (West Beyrouth) (1998);0.41713991299551184,0.9986526330520714,;
Nightmare on Elm Street 5: The Dream Child, A (1989);0.4643216106056164,-0.003465979410268864,;
Untouchables, The (1987);0.6883280828334751,0.668559081519866,;
No Looking Back (1998);0.4382512176176167,0.48416279111202615,;
Life Less Ordinary, A (1997);0.5356315273857021,0.43289697559847784,;
Radioland Murders (1994);0.6622886325905049,0.2494722817636328,;
Charlotte's Web (1973);0.566089361936239,0.7050010388304168,;
Gold Diggers: The Secret of Bear Mountain (1995);0.806543889475559,-0.04863953046034128,;
Liberty Heights (1999);0.5056293927649498,0.6640631052609834,;
Boys on the Side (1995);0.69075083314668,0.2754299242073368,;
Deadtime Stories (1987);0.5964773372700972,-0.11333203559037323,;
Klute (1971);0.4380626831441344,0.7787402238905635,;
E.T. the Extra-Terrestrial (1982);0.7030845765446275,0.6372019441307074,;
Steal This Movie! (2000);0.36928910973439294,0.5678707061354918,;
Peter's Friends (1992);0.6207926652742827,0.38914295061976933,;
Condorman (1981);0.5233593285269516,0.2232335613150594,;
End of Days (1999);0.7565831154990691,-0.034812300555455124,;
Tales From the Crypt Presents: Demon Knight (1995);0.6799426557048524,0.2380958172108328,;
Anatomy of a Murder (1959);0.5601478280409862,0.8648458382749551,;
Scary Movie (2000);0.6605069366271409,0.24662616491873465,;
Homegrown (1998);0.3789015532652649,0.6828354095369894,;
Nutty Professor II: The Klumps (2000);0.647514705314289,0.06513085126226653,;
Six Days Seven Nights (1998);0.7062442836686301,0.10654980370231414,;
City of Lost Children, The (1995);0.41298294786073914,0.8774709807173788,;
My Life So Far (1999);0.4588885994951794,0.647804440851872,;
Psycho (1960);0.45495045754469854,0.8957578257626058,;
Hurricane, The (1999);0.7207888440625845,0.5553868769139094,;
Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999);0.1351218363159942,0.9745705219260802,;
Carnival of Souls (1962);0.16497170940986772,0.8387049628386677,;
Return from Witch Mountain (1978);0.6430261016171116,0.17398964377617598,;
